Page,Date,Views,Page_Name,Project,Access,Agent,Year,Month,DayOfWeek,DayOfWeekName,Quarter,WeekOfYear,Day,DayOfYear,IsWeekend,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Views_lag_1,Views_lag_7,Views_lag_14,Views_lag_30,Views_rolling_mean_7,Views_rolling_std_7,Views_rolling_min_7,Views_rolling_max_7,Views_rolling_mean_14,Views_rolling_std_14,Views_rolling_min_14,Views_rolling_max_14,Views_rolling_mean_30,Views_rolling_std_30,Views_rolling_min_30,Views_rolling_max_30,Views_diff_1,Views_diff_7,Views_pct_change_1,Views_pct_change_7
2PM_zh.wikipedia.org_all-access_spider,2015-07-02,14.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,11.0,,,,,,,,,,,,,,,,3.0,,0.2727272727272727,
3C_zh.wikipedia.org_all-access_spider,2015-07-02,0.0,3C,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,1.0,,,,,,,,,,,,,,,,-1.0,,-1.0,
4minute_zh.wikipedia.org_all-access_spider,2015-07-02,13.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,35.0,,,,,,,,,,,,,,,,-22.0,,-0.6285714285714286,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-02,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,5.0,,,,,,,,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-02,7.0,5566,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,12.0,,,,,,,,,,,,,,,,-5.0,,-0.41666666666666663,
91Days_zh.wikipedia.org_all-access_spider,2015-07-02,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,12.0,,,,,,,,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-02,26.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,118.0,,,,,,,,,,,,,,,,-92.0,,-0.7796610169491526,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-02,23.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.008606996888688009,-0.9999629591162656,5.0,,,,,,,,,,,,,,,,18.0,,3.5999999999999996,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-03,5.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,11.0,,,,,,,,,,,,,,,,-6.0,,-0.5454545454545454,
2PM_zh.wikipedia.org_all-access_spider,2015-07-03,15.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,14.0,,,,,,,,,,,,,,,,1.0,,0.0714285714285714,
3C_zh.wikipedia.org_all-access_spider,2015-07-03,1.0,3C,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,0.0,,,,,,,,,,,,,,,,1.0,,,
4minute_zh.wikipedia.org_all-access_spider,2015-07-03,10.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,13.0,,,,,,,,,,,,,,,,-3.0,,-0.23076923076923073,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-03,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,5.0,,,,,,,,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-03,4.0,5566,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,7.0,,,,,,,,,,,,,,,,-3.0,,-0.4285714285714286,
91Days_zh.wikipedia.org_all-access_spider,2015-07-03,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,12.0,,,,,,,,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-03,30.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,26.0,,,,,,,,,,,,,,,,4.0,,0.15384615384615374,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-03,14.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,-0.433883739117558,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.025818440227132394,-0.9996666485105113,23.0,,,,,,,,,,,,,,,,-9.0,,-0.3913043478260869,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-04,13.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,5.0,,,,,,,,,,,,,,,,8.0,,1.6,
2PM_zh.wikipedia.org_all-access_spider,2015-07-04,18.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,15.0,,,,,,,,,,,,,,,,3.0,,0.19999999999999996,
3C_zh.wikipedia.org_all-access_spider,2015-07-04,1.0,3C,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,1.0,,,,,,,,,,,,,,,,0.0,,0.0,
4minute_zh.wikipedia.org_all-access_spider,2015-07-04,40.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,10.0,,,,,,,,,,,,,,,,30.0,,3.0,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-04,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,5.0,,,,,,,,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-04,5.0,5566,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,4.0,,,,,,,,,,,,,,,,1.0,,0.25,
91Days_zh.wikipedia.org_all-access_spider,2015-07-04,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,12.0,,,,,,,,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-04,24.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,30.0,,,,,,,,,,,,,,,,-6.0,,-0.19999999999999996,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-04,12.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,-0.9749279121818237,-0.22252093395631461,-0.4999999999999997,-0.8660254037844387,-0.04302223300453034,-0.9990741151022301,14.0,,,,,,,,,,,,,,,,-2.0,,-0.1428571428571429,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-05,14.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,13.0,,,,,,,,,,,,,,,,1.0,,0.07692307692307687,
2PM_zh.wikipedia.org_all-access_spider,2015-07-05,11.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,18.0,,,,,,,,,,,,,,,,-7.0,,-0.38888888888888884,
3C_zh.wikipedia.org_all-access_spider,2015-07-05,0.0,3C,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,1.0,,,,,,,,,,,,,,,,-1.0,,-1.0,
4minute_zh.wikipedia.org_all-access_spider,2015-07-05,4.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,40.0,,,,,,,,,,,,,,,,-36.0,,-0.9,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-05,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,5.0,,,,,,,,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-05,20.0,5566,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,5.0,,,,,,,,,,,,,,,,15.0,,3.0,
91Days_zh.wikipedia.org_all-access_spider,2015-07-05,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,12.0,,,,,,,,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-05,29.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,24.0,,,,,,,,,,,,,,,,5.0,,0.20833333333333326,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-05,9.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,-0.78183148246803,0.6234898018587333,-0.4999999999999997,-0.8660254037844387,-0.060213277365792774,-0.9981855344718586,12.0,,,,,,,,,,,,,,,,-3.0,,-0.25,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-06,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,14.0,,,,,,,,,,,,,,,,-5.0,,-0.3571428571428571,
2PM_zh.wikipedia.org_all-access_spider,2015-07-06,13.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,11.0,,,,,,,,,,,,,,,,2.0,,0.18181818181818188,
3C_zh.wikipedia.org_all-access_spider,2015-07-06,4.0,3C,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,0.0,,,,,,,,,,,,,,,,4.0,,,
4minute_zh.wikipedia.org_all-access_spider,2015-07-06,26.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,4.0,,,,,,,,,,,,,,,,22.0,,5.5,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-06,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,5.0,,,,,,,,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-06,8.0,5566,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,20.0,,,,,,,,,,,,,,,,-12.0,,-0.6,
91Days_zh.wikipedia.org_all-access_spider,2015-07-06,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,12.0,,,,,,,,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-06,127.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,29.0,,,,,,,,,,,,,,,,98.0,,3.3793103448275863,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-06,9.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,0,Monday,3,28,6,187,0,0.0,1.0,-0.4999999999999997,-0.8660254037844387,-0.07738647923346322,-0.997001169925015,9.0,,,,,,,,,,,,,,,,0.0,,0.0,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-07,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,9.0,,,,11.285714285714286,4.191828786034631,5.0,18.0,,,,,,,,,0.0,,0.0,
2PM_zh.wikipedia.org_all-access_spider,2015-07-07,22.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,13.0,,,,14.857142857142858,3.976119189552019,11.0,22.0,,,,,,,,,9.0,,0.6923076923076923,
3C_zh.wikipedia.org_all-access_spider,2015-07-07,0.0,3C,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,4.0,,,,1.0,1.414213562373095,0.0,4.0,,,,,,,,,-4.0,,-1.0,
4minute_zh.wikipedia.org_all-access_spider,2015-07-07,14.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,26.0,,,,20.285714285714285,13.548853404308003,4.0,40.0,,,,,,,,,-12.0,,-0.46153846153846156,
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-07,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,5.0,,,,5.0,0.0,5.0,5.0,,,,,,,,,0.0,,0.0,
5566_zh.wikipedia.org_all-access_spider,2015-07-07,5.0,5566,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,8.0,,,,8.714285714285714,5.648430038936652,4.0,20.0,,,,,,,,,-3.0,,-0.375,
91Days_zh.wikipedia.org_all-access_spider,2015-07-07,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,12.0,,,,12.0,0.0,12.0,12.0,,,,,,,,,0.0,,0.0,
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-07,53.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,127.0,,,,58.142857142857146,45.07559787523094,24.0,127.0,,,,,,,,,-74.0,,-0.5826771653543308,
AKB48_zh.wikipedia.org_all-access_spider,2015-07-07,35.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,1,Tuesday,3,28,7,188,0,0.7818314824680299,0.6234898018587335,-0.4999999999999997,-0.8660254037844387,-0.09453674981719933,-0.9955213724144751,9.0,,,,15.285714285714286,10.371664696249516,5.0,35.0,,,,,,,,,26.0,,2.888888888888889,
2NE1_zh.wikipedia.org_all-access_spider,2015-07-08,22.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,9.0,18.0,,,11.857142857142858,5.367450401216932,5.0,22.0,,,,,,,,,13.0,4.0,1.4444444444444446,0.22222222222222232
2PM_zh.wikipedia.org_all-access_spider,2015-07-08,11.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,22.0,11.0,,,14.857142857142858,3.976119189552019,11.0,22.0,,,,,,,,,-11.0,0.0,-0.5,0.0
3C_zh.wikipedia.org_all-access_spider,2015-07-08,3.0,3C,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,0.0,1.0,,,1.2857142857142858,1.6035674514745462,0.0,4.0,,,,,,,,,3.0,2.0,,2.0
4minute_zh.wikipedia.org_all-access_spider,2015-07-08,9.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,14.0,35.0,,,16.571428571428573,12.353908192108586,4.0,40.0,,,,,,,,,-5.0,-26.0,-0.3571428571428571,-0.7428571428571429
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-08,5.0,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,5.0,5.0,,,5.0,0.0,5.0,5.0,,,,,,,,,0.0,0.0,0.0,0.0
5566_zh.wikipedia.org_all-access_spider,2015-07-08,17.0,5566,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,5.0,12.0,,,9.428571428571429,6.399404734221845,4.0,20.0,,,,,,,,,12.0,5.0,2.4,0.41666666666666674
91Days_zh.wikipedia.org_all-access_spider,2015-07-08,12.0,91Days,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,12.0,12.0,,,12.0,0.0,12.0,12.0,,,,,,,,,0.0,0.0,0.0,0.0
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-08,37.0,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,53.0,118.0,,,46.57142857142857,36.78250101546088,24.0,127.0,,,,,,,,,-16.0,-81.0,-0.30188679245283023,-0.6864406779661016
AKB48_zh.wikipedia.org_all-access_spider,2015-07-08,15.0,AKB48,zh.wikipedia.org,all-access,spider,2015,7,2,Wednesday,3,28,8,189,0,0.9749279121818238,-0.22252093395631437,-0.4999999999999997,-0.8660254037844387,-0.11165900712169444,-0.993746580436178,35.0,5.0,,,16.714285714285715,9.357960705807038,9.0,35.0,,,,,,,,,-20.0,10.0,-0.5714285714285714,2.0
2NE1_zh.wikipedia.org_all-access_spider,2015-07-09,26.0,2NE1,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,28,9,190,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.12874817745258066,-0.9916773198992899,22.0,11.0,,,14.0,7.5277265270908105,5.0,26.0,,,,,,,,,4.0,15.0,0.18181818181818188,1.3636363636363638
2PM_zh.wikipedia.org_all-access_spider,2015-07-09,10.0,2PM,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,28,9,190,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.12874817745258066,-0.9916773198992899,11.0,14.0,,,14.285714285714286,4.386125310350268,10.0,22.0,,,,,,,,,-1.0,-4.0,-0.09090909090909094,-0.2857142857142857
3C_zh.wikipedia.org_all-access_spider,2015-07-09,4.0,3C,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,28,9,190,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.12874817745258066,-0.9916773198992899,3.0,0.0,,,1.8571428571428572,1.7728105208558365,0.0,4.0,,,,,,,,,1.0,4.0,0.33333333333333326,
4minute_zh.wikipedia.org_all-access_spider,2015-07-09,11.0,4minute,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,28,9,190,0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844387,-0.12874817745258066,-0.9916773198992899,9.0,13.0,,,16.285714285714285,12.472827609304499,4.0,40.0,,,,,,,,,2.0,-2.0,0.22222222222222232,-0.15384615384615385
