Page,Date,Views,Page_Name,Project,Access,Agent,Year,Month,DayOfWeek,DayOfWeekName,Quarter,WeekOfYear,Day,DayOfYear,IsWeekend,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Views_lag_1,Views_lag_7,Views_lag_14,Views_lag_30,Views_rolling_mean_7,Views_rolling_std_7,Views_rolling_min_7,Views_rolling_max_7,Views_rolling_mean_14,Views_rolling_std_14,Views_rolling_min_14,Views_rolling_max_14,Views_rolling_mean_30,Views_rolling_std_30,Views_rolling_min_30,Views_rolling_max_30,Views_diff_1,Views_diff_7,Views_pct_change_1,Views_pct_change_7
2NE1_zh.wikipedia.org_all-access_spider,2015-08-02,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,6,Sunday,3,31,2,214,1,-0.78183148246803,0.6234898018587333,-0.8660254037844383,-0.5000000000000003,-0.5160623910158526,-0.8565509959010037,5.0,14.0,16.0,5.0,16.428571428571427,15.06493879683489,5.0,49.0,15.0,10.798860338729483,5.0,49.0,14.7,8.371338623232703,5.0,49.0,4.0,-5.0,0.8,-0.3571428571428571
2NE1_zh.wikipedia.org_all-access_spider,2015-08-03,7.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,0,Monday,3,32,3,215,0,0.0,1.0,-0.8660254037844383,-0.5000000000000003,-0.530730048161933,-0.8475409228928312,9.0,49.0,7.0,13.0,10.428571428571429,4.7908643220593365,5.0,18.0,15.0,10.798860338729483,5.0,49.0,14.5,8.484265355391098,5.0,49.0,-2.0,-42.0,-0.2222222222222222,-0.8571428571428572
2NE1_zh.wikipedia.org_all-access_spider,2015-08-04,13.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,1,Tuesday,3,32,4,216,0,0.7818314824680299,0.6234898018587335,-0.8660254037844383,-0.5000000000000003,-0.5452404385406506,-0.8382797052177745,7.0,10.0,11.0,14.0,10.857142857142858,4.879500364742678,5.0,18.0,15.142857142857142,10.755014164115716,5.0,49.0,14.466666666666667,8.48826099461154,5.0,49.0,6.0,3.0,0.8571428571428572,0.30000000000000004
2NE1_zh.wikipedia.org_all-access_spider,2015-08-05,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,2,Wednesday,3,32,5,217,0,0.9749279121818238,-0.22252093395631437,-0.8660254037844383,-0.5000000000000003,-0.5595892624101763,-0.828770087174504,13.0,16.0,10.0,9.0,9.857142857142858,4.336994790119528,5.0,18.0,15.071428571428571,10.79504363274957,5.0,49.0,14.466666666666667,8.48826099461154,5.0,49.0,-4.0,-7.0,-0.3076923076923077,-0.4375
2NE1_zh.wikipedia.org_all-access_spider,2015-08-06,7.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,3,Thursday,3,32,6,218,0,0.4338837391175582,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.5737722679043243,-0.8190148866680803,9.0,18.0,20.0,9.0,8.285714285714286,2.4976179127511386,5.0,13.0,14.142857142857142,10.8971213055216,5.0,49.0,14.4,8.5403706614223,5.0,49.0,-2.0,-11.0,-0.2222222222222222,-0.6111111111111112
2NE1_zh.wikipedia.org_all-access_spider,2015-08-07,4.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,4,Friday,3,32,7,219,0,-0.433883739117558,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.5877852522924732,-0.8090169943749473,7.0,8.0,18.0,22.0,7.714285714285714,2.9840847683606477,4.0,13.0,13.142857142857142,11.155248111967767,4.0,49.0,13.8,8.619944795406877,4.0,49.0,-3.0,-4.0,-0.4285714285714286,-0.5
2NE1_zh.wikipedia.org_all-access_spider,2015-08-08,11.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,5,Saturday,3,32,8,220,1,-0.9749279121818237,-0.22252093395631461,-0.8660254037844383,-0.5000000000000003,-0.6016240632249226,-0.7987793728863649,4.0,5.0,15.0,26.0,8.571428571428571,2.9358214555806583,4.0,13.0,12.857142857142858,11.155248111967767,4.0,49.0,13.3,8.31761736440729,4.0,49.0,7.0,6.0,1.75,1.2000000000000002
2NE1_zh.wikipedia.org_all-access_spider,2015-08-09,10.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,6,Sunday,3,32,9,221,1,-0.78183148246803,0.6234898018587333,-0.8660254037844383,-0.5000000000000003,-0.6152845999633277,-0.7883050558305255,11.0,9.0,14.0,24.0,8.714285714285714,2.984084768360648,4.0,13.0,12.571428571428571,11.174932701324018,4.0,49.0,12.833333333333334,8.086102736872961,4.0,49.0,-1.0,1.0,-0.09090909090909094,0.11111111111111116
2NE1_zh.wikipedia.org_all-access_spider,2015-08-10,5.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,0,Monday,3,33,10,222,0,0.0,1.0,-0.8660254037844383,-0.5000000000000003,-0.6287628145958345,-0.777597146973627,10.0,7.0,49.0,19.0,8.428571428571429,3.2586880211287084,4.0,13.0,9.428571428571429,4.070801956792862,4.0,18.0,12.366666666666667,8.121845099242659,4.0,49.0,-5.0,-2.0,-0.5,-0.2857142857142857
2NE1_zh.wikipedia.org_all-access_spider,2015-08-11,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,1,Tuesday,3,33,11,223,0,0.7818314824680299,0.6234898018587335,-0.8660254037844383,-0.5000000000000003,-0.6420547132365635,-0.7666588193001593,5.0,13.0,10.0,10.0,7.857142857142857,2.6095064302515003,4.0,11.0,9.357142857142858,4.068776849981463,4.0,18.0,12.333333333333334,8.133936288183595,4.0,49.0,4.0,-4.0,0.8,-0.3076923076923077
2NE1_zh.wikipedia.org_all-access_spider,2015-08-12,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,2,Wednesday,3,33,12,224,0,0.9749279121818238,-0.22252093395631437,-0.8660254037844383,-0.5000000000000003,-0.655156357209085,-0.7554933140726806,9.0,9.0,16.0,14.0,7.857142857142857,2.6095064302515003,4.0,11.0,8.857142857142858,3.5918099756388733,4.0,18.0,12.166666666666666,8.14981841698851,4.0,49.0,0.0,0.0,0.0,0.0
2NE1_zh.wikipedia.org_all-access_spider,2015-08-13,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,3,Thursday,3,33,13,225,0,0.4338837391175582,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.6680638642135333,-0.7441039398713609,9.0,7.0,18.0,15.0,8.142857142857142,2.6095064302515003,4.0,11.0,8.214285714285714,2.45509114443284,4.0,13.0,11.966666666666667,8.151510684332179,4.0,49.0,0.0,2.0,0.0,0.2857142857142858
2NE1_zh.wikipedia.org_all-access_spider,2015-08-14,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,4,Friday,3,33,14,226,0,-0.433883739117558,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.680773409477016,-0.7324940716135792,9.0,4.0,8.0,8.0,8.857142857142858,1.8644544714716413,5.0,11.0,8.285714285714286,2.462911704859533,4.0,13.0,12.0,8.136762043449728,4.0,49.0,0.0,5.0,0.0,1.25
2NE1_zh.wikipedia.org_all-access_spider,2015-08-15,13.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,5,Saturday,3,33,15,227,1,-0.9749279121818237,-0.22252093395631461,-0.8660254037844383,-0.5000000000000003,-0.6932812268869772,-0.7206671495538616,9.0,11.0,5.0,16.0,9.142857142857142,2.340126166724905,5.0,13.0,8.857142857142858,2.567762955065482,4.0,13.0,11.9,8.104277287015027,4.0,49.0,4.0,2.0,0.4444444444444444,0.18181818181818188
2NE1_zh.wikipedia.org_all-access_spider,2015-08-16,4.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,6,Sunday,3,33,16,228,1,-0.78183148246803,0.6234898018587333,-0.8660254037844383,-0.5000000000000003,-0.7055836101071775,-0.7086266782644601,13.0,10.0,9.0,8.0,8.285714285714286,2.9840847683606477,4.0,13.0,8.5,2.8756270219259648,4.0,13.0,11.766666666666667,8.202957134297758,4.0,49.0,-9.0,-6.0,-0.6923076923076923,-0.6
2NE1_zh.wikipedia.org_all-access_spider,2015-08-17,15.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,0,Monday,3,34,17,229,0,0.0,1.0,-0.8660254037844383,-0.5000000000000003,-0.7176769136759615,-0.6963762255968727,4.0,5.0,7.0,8.0,9.714285714285714,3.4982989063393886,4.0,15.0,9.071428571428571,3.3157963590222965,4.0,15.0,12.0,8.191669443761883,4.0,49.0,11.0,10.0,2.75,2.0
2NE1_zh.wikipedia.org_all-access_spider,2015-08-18,25.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,1,Tuesday,3,34,18,230,0,0.7818314824680299,0.6234898018587335,-0.8660254037844383,-0.5000000000000003,-0.7295575540864877,-0.6839194216246105,15.0,9.0,13.0,16.0,12.0,6.70820393249938,4.0,25.0,9.928571428571429,5.341625879165169,4.0,25.0,12.3,8.502129550680333,4.0,49.0,10.0,16.0,0.6666666666666667,1.7777777777777777
2NE1_zh.wikipedia.org_all-access_spider,2015-08-19,9.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,2,Wednesday,3,34,19,231,0,0.9749279121818238,-0.22252093395631437,-0.8660254037844383,-0.5000000000000003,-0.7412220108485958,-0.6712599575675315,25.0,9.0,9.0,7.0,12.0,6.70820393249938,4.0,25.0,9.928571428571429,5.341625879165169,4.0,25.0,12.366666666666667,8.466906503979272,4.0,49.0,-16.0,0.0,-0.64,0.0
2NE1_zh.wikipedia.org_all-access_spider,2015-08-20,5.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,3,Thursday,3,34,20,232,0,0.4338837391175582,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.7526668275320084,-0.6584015846980489,9.0,9.0,7.0,11.0,11.428571428571429,7.161404491139599,4.0,25.0,9.785714285714286,5.451585110752674,4.0,25.0,12.166666666666666,8.570532246512222,4.0,49.0,-4.0,-4.0,-0.4444444444444444,-0.4444444444444444
2NE1_zh.wikipedia.org_all-access_spider,2015-08-21,6.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,4,Friday,3,34,21,233,0,-0.433883739117558,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.763888612790543,-0.64534811322955,5.0,9.0,4.0,10.0,11.0,7.416198487095672,4.0,25.0,9.928571428571429,5.31274643901577,4.0,25.0,12.033333333333333,8.63626409226029,4.0,49.0,1.0,-3.0,0.19999999999999996,-0.33333333333333337
2NE1_zh.wikipedia.org_all-access_spider,2015-08-22,20.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,5,Saturday,3,34,22,234,1,-0.9749279121818237,-0.22252093395631461,-0.8660254037844383,-0.5000000000000003,-0.7748840413670407,-0.6321034111873488,6.0,13.0,11.0,20.0,12.0,8.16496580927727,4.0,25.0,10.571428571428571,5.957726537405482,4.0,25.0,12.033333333333333,8.63626409226029,4.0,49.0,14.0,7.0,2.3333333333333335,0.5384615384615385
2NE1_zh.wikipedia.org_all-access_spider,2015-08-23,3.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,6,Sunday,3,34,23,235,1,-0.78183148246803,0.6234898018587333,-0.8660254037844383,-0.5000000000000003,-0.7856498550787145,-0.6186714032625032,20.0,4.0,10.0,18.0,11.857142857142858,8.335237877600772,3.0,25.0,10.071428571428571,6.293638860777613,3.0,25.0,11.533333333333333,8.712786217861712,3.0,49.0,-17.0,-1.0,-0.85,-0.25
2NE1_zh.wikipedia.org_all-access_spider,2015-08-24,14.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,0,Monday,3,35,24,236,0,0.0,1.0,-0.8660254037844383,-0.5000000000000003,-0.7961828637826156,-0.6050560696488493,3.0,15.0,5.0,15.0,11.714285714285714,8.28078671210826,3.0,25.0,10.714285714285714,6.194644975591934,3.0,25.0,11.5,8.700971012003443,3.0,49.0,11.0,-1.0,3.666666666666667,-0.06666666666666665
2NE1_zh.wikipedia.org_all-access_spider,2015-08-25,46.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,1,Tuesday,3,35,25,237,0,0.7818314824680299,0.6234898018587335,-0.8660254037844383,-0.5000000000000003,-0.8064799463209448,-0.5912614448635782,14.0,25.0,9.0,14.0,14.714285714285714,14.985707476506699,3.0,46.0,13.357142857142858,11.24282432937111,3.0,46.0,12.566666666666666,10.74045954623767,3.0,49.0,32.0,21.0,2.2857142857142856,0.8400000000000001
2NE1_zh.wikipedia.org_all-access_spider,2015-08-26,5.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,2,Wednesday,3,35,26,238,0,0.9749279121818238,-0.22252093395631437,-0.8660254037844383,-0.5000000000000003,-0.8165380514459158,-0.5772916165517278,46.0,9.0,9.0,49.0,14.142857142857142,15.312615402869316,3.0,46.0,13.071428571428571,11.411628925148012,3.0,46.0,11.1,8.326733018334428,3.0,46.0,-41.0,-4.0,-0.8913043478260869,-0.4444444444444444
2NE1_zh.wikipedia.org_all-access_spider,2015-08-27,5.0,2NE1,zh.wikipedia.org,all-access,spider,2015,8,3,Thursday,3,35,27,239,0,0.4338837391175582,-0.900968867902419,-0.8660254037844383,-0.5000000000000003,-0.8263541987239095,-0.5631507242749187,5.0,5.0,9.0,10.0,14.142857142857142,15.312615402869316,3.0,46.0,12.785714285714286,11.570377105938528,3.0,46.0,10.933333333333334,8.3992336815201,3.0,46.0,0.0,0.0,0.0,0.0
