Page,Date,Views,Page_Name,Project,Access,Agent,Year,Month,DayOfWeek,DayOfWeekName,Quarter,WeekOfYear,Day,DayOfYear,IsWeekend,DayOfWeek_sin,DayOfWeek_cos,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Views_lag_1,Views_lag_7,Views_lag_14,Views_lag_30,Views_rolling_mean_7,Views_rolling_std_7,Views_rolling_min_7,Views_rolling_max_7,Views_rolling_mean_14,Views_rolling_std_14,Views_rolling_min_14,Views_rolling_max_14,Views_rolling_mean_30,Views_rolling_std_30,Views_rolling_min_30,Views_rolling_max_30,Views_diff_1,Views_diff_7,Views_pct_change_1,Views_pct_change_7
2PM_zh.wikipedia.org_all-access_spider,2015-07-02,0.1263157894736842,2PM,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.09473684210526316,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.18547140649149926,0.2554973512947031,0.22500000000000003,0.29761904761904756,0.18336046611258672,0.312724672428354,0.3888888888888889,0.45000000000000007,0.2999821119790113,0.43996103145215376,0.35714285714285715,0.5866666666666667,0.5266666666666667,0.5286624203821656,0.10345336481700115,0.0326797385620915
3C_zh.wikipedia.org_all-access_spider,2015-07-02,0.0,3C,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.22471910112359553,0.16813764130050618,0.16666666666666666,0.14285714285714285,0.25217391304347825,0.17872868498185077,0.3333333333333333,0.18518518518518517,0.22360248447204967,0.2054942822174764,0.0,0.16000000000000003,0.38888888888888884,0.4897959183673469,0.0,0.058823529411764705
4minute_zh.wikipedia.org_all-access_spider,2015-07-02,0.1643835616438356,4minute,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.4657534246575342,0.1643835616438356,0.1506849315068493,0.1506849315068493,0.236,0.24012530015776773,0.24999999999999997,0.27692307692307694,0.3045977011494252,0.33103061790782035,0.4545454545454545,0.40322580645161293,0.41295546558704443,0.47503919752421137,0.5,0.42592592592592593,0.24038461538461536,0.4881889763779528,0.015135855975996003,0.04316546762589928
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-02,0.08771929824561403,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.11546642357945916,0.0,0.5555555555555556,0.018867924528301883,0.18181818181818185,0.0,0.8333333333333333,0.0,0.20427112349117926,0.1242249274003184,1.0,0.057692307692307696,0.5,0.4811320754716981,0.05454545454545455,0.03508771929824561
5566_zh.wikipedia.org_all-access_spider,2015-07-02,0.10344827586206895,5566,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.1896551724137931,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.2915053518560693,0.2893349101300618,0.26086956521739135,0.28,0.2997457513716046,0.3655421075245785,0.2941176470588235,0.3111111111111111,0.3383343539497857,0.4026536009660964,0.2857142857142857,0.33333333333333337,0.41666666666666663,0.5057471264367817,0.044654794374030776,0.03970223325062034
91Days_zh.wikipedia.org_all-access_spider,2015-07-02,0.21568627450980393,91Days,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.19999999999999998,0.21634615384615388,0.0,0.9999999999999999,0.06976744186046513,0.23529411764705888,0.0,0.9999999999999999,0.0,0.23556581986143188,0.0,0.9999999999999999,0.0,0.4545454545454546,0.5061728395061729,0.11650485436893204,0.07510431154381085
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-02,0.1256281407035176,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.5879396984924623,0.17085427135678394,0.16834170854271358,0.1658291457286432,0.29744960204496607,0.3459242739439353,0.13793103448275862,0.4095744680851064,0.33891213389121344,0.4959748942944594,0.1475409836065574,0.6153846153846154,0.3171668040118184,0.6365735735378415,0.1764705882352941,0.6928104575163399,0.21165644171779147,0.4860335195530726,0.0015294988176880308,0.01574543052191147
AKB48_zh.wikipedia.org_all-access_spider,2015-07-02,0.1956521739130435,AKB48,zh.wikipedia.org,all-access,spider,2015,7,3,Thursday,3,27,2,183,0,0.7225209339563143,0.0,0.2500000000000001,0.06698729810778065,0.495696461703756,0.0,0.0,0.29545454545454547,0.29545454545454547,0.2840909090909091,0.5080385852090032,0.3445305250452078,0.46875,0.475609756097561,0.5694716242661446,0.5039645560880297,0.52,0.611111111111111,0.6085972850678731,0.5003182824820275,0.5,0.4999999999999999,0.6621621621621622,0.5030674846625767,0.5173766816143498,0.10628253297326913
2NE1_zh.wikipedia.org_all-access_spider,2015-07-03,0.019801980198019806,2NE1,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.07920792079207921,0.1188118811881188,0.1188118811881188,0.1188118811881188,0.2148648648648649,0.20396093234659962,0.38888888888888895,0.26595744680851063,0.3151750972762646,0.2679522906527419,0.38461538461538464,0.4065934065934066,0.45611510791366905,0.35971886548822574,0.2727272727272727,0.4,0.4869109947643979,0.49710982658959535,0.0463470547194259,0.08656289650982003
2PM_zh.wikipedia.org_all-access_spider,2015-07-03,0.13684210526315788,2PM,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.1263157894736842,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.18547140649149926,0.2554973512947031,0.22500000000000003,0.29761904761904756,0.18336046611258672,0.312724672428354,0.3888888888888889,0.45000000000000007,0.2999821119790113,0.43996103145215376,0.35714285714285715,0.5866666666666667,0.5133333333333334,0.5286624203821656,0.08580705009276436,0.0326797385620915
3C_zh.wikipedia.org_all-access_spider,2015-07-03,0.03225806451612903,3C,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.0,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.22471910112359553,0.16813764130050618,0.16666666666666666,0.14285714285714285,0.25217391304347825,0.17872868498185077,0.3333333333333333,0.18518518518518517,0.22360248447204967,0.2054942822174764,0.0,0.16000000000000003,0.4444444444444444,0.4897959183673469,0.0625,0.058823529411764705
4minute_zh.wikipedia.org_all-access_spider,2015-07-03,0.1232876712328767,4minute,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.1643835616438356,0.1643835616438356,0.1506849315068493,0.1506849315068493,0.236,0.24012530015776773,0.24999999999999997,0.27692307692307694,0.3045977011494252,0.33103061790782035,0.4545454545454545,0.40322580645161293,0.41295546558704443,0.47503919752421137,0.5,0.42592592592592593,0.4230769230769231,0.4881889763779528,0.03509559285521946,0.04316546762589928
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-03,0.08771929824561403,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.11546642357945916,0.0,0.5555555555555556,0.018867924528301883,0.18181818181818185,0.0,0.8333333333333333,0.0,0.20427112349117926,0.1242249274003184,1.0,0.057692307692307696,0.5,0.4811320754716981,0.05454545454545455,0.03508771929824561
5566_zh.wikipedia.org_all-access_spider,2015-07-03,0.05172413793103448,5566,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.10344827586206895,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.2915053518560693,0.2893349101300618,0.26086956521739135,0.28,0.2997457513716046,0.3655421075245785,0.2941176470588235,0.3111111111111111,0.3383343539497857,0.4026536009660964,0.2857142857142857,0.33333333333333337,0.44047619047619047,0.5057471264367817,0.04354701932112496,0.03970223325062034
91Days_zh.wikipedia.org_all-access_spider,2015-07-03,0.21568627450980393,91Days,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.19999999999999998,0.21634615384615388,0.0,0.9999999999999999,0.06976744186046513,0.23529411764705888,0.0,0.9999999999999999,0.0,0.23556581986143188,0.0,0.9999999999999999,0.0,0.4545454545454546,0.5061728395061729,0.11650485436893204,0.07510431154381085
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-03,0.14572864321608042,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.1256281407035176,0.17085427135678394,0.16834170854271358,0.1658291457286432,0.29744960204496607,0.3459242739439353,0.13793103448275862,0.4095744680851064,0.33891213389121344,0.4959748942944594,0.1475409836065574,0.6153846153846154,0.3171668040118184,0.6365735735378415,0.1764705882352941,0.6928104575163399,0.5061349693251534,0.4860335195530726,0.010019954736816487,0.01574543052191147
AKB48_zh.wikipedia.org_all-access_spider,2015-07-03,0.09782608695652176,AKB48,zh.wikipedia.org,all-access,spider,2015,7,4,Friday,3,27,3,184,0,0.27747906604368566,0.0,0.2500000000000001,0.06698729810778065,0.4870906603425429,0.0001481580468296606,0.20454545454545453,0.29545454545454547,0.29545454545454547,0.2840909090909091,0.5080385852090032,0.3445305250452078,0.46875,0.475609756097561,0.5694716242661446,0.5039645560880297,0.52,0.611111111111111,0.6085972850678731,0.5003182824820275,0.5,0.4999999999999999,0.47972972972972977,0.5030674846625767,0.05873464612984989,0.10628253297326913
2NE1_zh.wikipedia.org_all-access_spider,2015-07-04,0.09900990099009901,2NE1,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.019801980198019806,0.1188118811881188,0.1188118811881188,0.1188118811881188,0.2148648648648649,0.20396093234659962,0.38888888888888895,0.26595744680851063,0.3151750972762646,0.2679522906527419,0.38461538461538464,0.4065934065934066,0.45611510791366905,0.35971886548822574,0.2727272727272727,0.4,0.5602094240837697,0.49710982658959535,0.29097976676966014,0.08656289650982003
2PM_zh.wikipedia.org_all-access_spider,2015-07-04,0.16842105263157894,2PM,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.13684210526315788,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.18547140649149926,0.2554973512947031,0.22500000000000003,0.29761904761904756,0.18336046611258672,0.312724672428354,0.3888888888888889,0.45000000000000007,0.2999821119790113,0.43996103145215376,0.35714285714285715,0.5866666666666667,0.5266666666666667,0.5286624203821656,0.09707792207792205,0.0326797385620915
3C_zh.wikipedia.org_all-access_spider,2015-07-04,0.03225806451612903,3C,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.22471910112359553,0.16813764130050618,0.16666666666666666,0.14285714285714285,0.25217391304347825,0.17872868498185077,0.3333333333333333,0.18518518518518517,0.22360248447204967,0.2054942822174764,0.0,0.16000000000000003,0.41666666666666663,0.4897959183673469,0.0625,0.058823529411764705
4minute_zh.wikipedia.org_all-access_spider,2015-07-04,0.5342465753424657,4minute,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.1232876712328767,0.1643835616438356,0.1506849315068493,0.1506849315068493,0.236,0.24012530015776773,0.24999999999999997,0.27692307692307694,0.3045977011494252,0.33103061790782035,0.4545454545454545,0.40322580645161293,0.41295546558704443,0.47503919752421137,0.5,0.42592592592592593,0.7403846153846154,0.4881889763779528,0.1971995332555426,0.04316546762589928
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-04,0.08771929824561403,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.11546642357945916,0.0,0.5555555555555556,0.018867924528301883,0.18181818181818185,0.0,0.8333333333333333,0.0,0.20427112349117926,0.1242249274003184,1.0,0.057692307692307696,0.5,0.4811320754716981,0.05454545454545455,0.03508771929824561
5566_zh.wikipedia.org_all-access_spider,2015-07-04,0.06896551724137931,5566,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.05172413793103448,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.2915053518560693,0.2893349101300618,0.26086956521739135,0.28,0.2997457513716046,0.3655421075245785,0.2941176470588235,0.3111111111111111,0.3383343539497857,0.4026536009660964,0.2857142857142857,0.33333333333333337,0.4880952380952381,0.5057471264367817,0.10669019733675614,0.03970223325062034
91Days_zh.wikipedia.org_all-access_spider,2015-07-04,0.21568627450980393,91Days,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.19999999999999998,0.21634615384615388,0.0,0.9999999999999999,0.06976744186046513,0.23529411764705888,0.0,0.9999999999999999,0.0,0.23556581986143188,0.0,0.9999999999999999,0.0,0.4545454545454546,0.5061728395061729,0.11650485436893204,0.07510431154381085
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-04,0.11557788944723618,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.14572864321608042,0.17085427135678394,0.16834170854271358,0.1658291457286432,0.29744960204496607,0.3459242739439353,0.13793103448275862,0.4095744680851064,0.33891213389121344,0.4959748942944594,0.1475409836065574,0.6153846153846154,0.3171668040118184,0.6365735735378415,0.1764705882352941,0.6928104575163399,0.47546012269938653,0.4860335195530726,0.006801645049035116,0.01574543052191147
AKB48_zh.wikipedia.org_all-access_spider,2015-07-04,0.07608695652173914,AKB48,zh.wikipedia.org,all-access,spider,2015,7,5,Saturday,3,27,4,185,1,0.0,0.35689586789220934,0.2500000000000001,0.06698729810778065,0.4784886842972765,0.00044443023806217674,0.10227272727272727,0.29545454545454547,0.29545454545454547,0.2840909090909091,0.5080385852090032,0.3445305250452078,0.46875,0.475609756097561,0.5694716242661446,0.5039645560880297,0.52,0.611111111111111,0.6085972850678731,0.5003182824820275,0.5,0.4999999999999999,0.5270270270270271,0.5030674846625767,0.08728379244074311,0.10628253297326913
2NE1_zh.wikipedia.org_all-access_spider,2015-07-05,0.10891089108910892,2NE1,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.09900990099009901,0.1188118811881188,0.1188118811881188,0.1188118811881188,0.2148648648648649,0.20396093234659962,0.38888888888888895,0.26595744680851063,0.3151750972762646,0.2679522906527419,0.38461538461538464,0.4065934065934066,0.45611510791366905,0.35971886548822574,0.2727272727272727,0.4,0.5235602094240838,0.49710982658959535,0.11731286753712747,0.08656289650982003
2PM_zh.wikipedia.org_all-access_spider,2015-07-05,0.09473684210526316,2PM,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.16842105263157894,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.18547140649149926,0.2554973512947031,0.22500000000000003,0.29761904761904756,0.18336046611258672,0.312724672428354,0.3888888888888889,0.45000000000000007,0.2999821119790113,0.43996103145215376,0.35714285714285715,0.5866666666666667,0.46,0.5286624203821656,0.04545454545454545,0.0326797385620915
3C_zh.wikipedia.org_all-access_spider,2015-07-05,0.0,3C,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.22471910112359553,0.16813764130050618,0.16666666666666666,0.14285714285714285,0.25217391304347825,0.17872868498185077,0.3333333333333333,0.18518518518518517,0.22360248447204967,0.2054942822174764,0.0,0.16000000000000003,0.38888888888888884,0.4897959183673469,0.0,0.058823529411764705
4minute_zh.wikipedia.org_all-access_spider,2015-07-05,0.0410958904109589,4minute,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.5342465753424657,0.1643835616438356,0.1506849315068493,0.1506849315068493,0.236,0.24012530015776773,0.24999999999999997,0.27692307692307694,0.3045977011494252,0.33103061790782035,0.4545454545454545,0.40322580645161293,0.41295546558704443,0.47503919752421137,0.5,0.42592592592592593,0.10576923076923078,0.4881889763779528,0.0015169194865811003,0.04316546762589928
52_Hz_I_Love_You_zh.wikipedia.org_all-access_spider,2015-07-05,0.08771929824561403,52_Hz_I_Love_You,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.11546642357945916,0.0,0.5555555555555556,0.018867924528301883,0.18181818181818185,0.0,0.8333333333333333,0.0,0.20427112349117926,0.1242249274003184,1.0,0.057692307692307696,0.5,0.4811320754716981,0.05454545454545455,0.03508771929824561
5566_zh.wikipedia.org_all-access_spider,2015-07-05,0.32758620689655177,5566,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.06896551724137931,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.2915053518560693,0.2893349101300618,0.26086956521739135,0.28,0.2997457513716046,0.3655421075245785,0.2941176470588235,0.3111111111111111,0.3383343539497857,0.4026536009660964,0.2857142857142857,0.33333333333333337,0.6547619047619047,0.5057471264367817,0.3625862345579983,0.03970223325062034
91Days_zh.wikipedia.org_all-access_spider,2015-07-05,0.21568627450980393,91Days,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.19999999999999998,0.21634615384615388,0.0,0.9999999999999999,0.06976744186046513,0.23529411764705888,0.0,0.9999999999999999,0.0,0.23556581986143188,0.0,0.9999999999999999,0.0,0.4545454545454546,0.5061728395061729,0.11650485436893204,0.07510431154381085
A'N'D_zh.wikipedia.org_all-access_spider,2015-07-05,0.1407035175879397,A'N'D,zh.wikipedia.org,all-access,spider,2015,7,6,Sunday,3,27,5,186,1,0.09903113209758085,0.8019377358048381,0.2500000000000001,0.06698729810778065,0.46989308251910517,0.0008887287818532541,0.11557788944723618,0.17085427135678394,0.16834170854271358,0.1658291457286432,0.29744960204496607,0.3459242739439353,0.13793103448275862,0.4095744680851064,0.33891213389121344,0.4959748942944594,0.1475409836065574,0.6153846153846154,0.3171668040118184,0.6365735735378415,0.1764705882352941,0.6928104575163399,0.5092024539877301,0.4860335195530726,0.010515527786565431,0.01574543052191147
